ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
1501639,Ihor Khmara,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Men",NA
1501640,Stanislav Kovalov,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Men",NA
1501641,Alejandro Colomino,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Men",NA
1501642,Pedro Dickson,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Men",NA
1501643,Eber Sanhueza,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Men",NA
1501644,César Abaroa,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Men",NA
1501645,Masayuki Miyaura,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Men",NA
1501646,Naoki Furuta,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Men",NA
1501647,Shakhzod Nurmatov,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Men",NA
1501648,Sobirjon Safaroliyev,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Men",NA
1501649,Mohamed Kota,M,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Men",NA
1501650,Ahmed Abdelaal,M,NA,188.0,89.0,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Men",NA
1501683,Brooke Francis,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Women",NA
1501684,Lucy Spoors,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Women",NA
1501685,Ancuța Bodnar,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Women",NA
1501686,Simona Radiș,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Women",NA
1501687,Mathilda Hodgkins Byrne,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Women",NA
1501688,Becky Wilde,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Women",NA
1501689,Lisa Scheenaard,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Women",NA
1501690,Martine Veldhuis,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Women",NA
1501691,Élodie Ravera-Scaramozzino,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Women",NA
1501692,Emma Lunatti,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Women",NA
1501693,Thea Helseth,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Women",NA
1501694,Inger Seim Kavlie,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Women",NA
1501695,Amanda Bateman,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Women",NA
1501696,Harriet Hudson,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Women",NA
1501697,Anna Šantrůčková,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Women",NA
1501698,Lenka Lukšová,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Women",NA
1501699,Sophia Vitas,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Women",NA
1501700,Kristi Wagner,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Women",NA
1501701,Zoe Hyde,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Women",NA
1501702,Alison Bergin,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Women",NA
1501703,Clara Guerra,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Women",NA
1501704,Stefania Gobbi,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Women",NA
1501705,Lu Shiyu,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Women",NA
1501706,Shen Shuangmei,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Women",NA
1501707,Donata Karalienė,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Women",NA
1501708,Dovilė Rimkutė,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Double Sculls, Women",NA
1501709,Ymkje Clevering,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Women",NA
1501710,Veronique Meester,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Women",NA
1501711,Ioana Vrînceanu,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Women",NA
1501712,Roxana Anghel,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Women",NA
1501713,Jess Morrison,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Women",NA
1501714,Annabelle McIntyre,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Women",NA
1501715,Azja Czajkowski,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Women",NA
1501716,Jess Thoennes,F,NA,188.0,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Women",NA
1501717,Kamilė Kralikaitė,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Women",NA
1501718,Ieva Adomavičiūtė,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Women",NA
1501719,Evangelia Anastasiadou,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Women",NA
1501720,Christina Bourmpou,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Women",NA
1501721,Aina Cid i Centelles,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Women",NA
1501722,Esther Briz Zamorano,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Women",NA
1501723,Aifric Keogh,F,NA,180.0,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Women",NA
1501724,Fiona Murtagh,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Women",NA
1501725,Melita Abraham,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Women",NA
1501726,Antonia Abraham,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Women",NA
1501727,Radka Novotníková,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Women",NA
1501728,Pavlína Flamíková,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Women",NA
1501729,Lærke Berg Rasmussen,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Women",NA
1501730,Fie Udby Erichsen,F,NA,184.0,79.0,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Women",NA
1501731,Rebecca Edwards,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Women",NA
1501732,Chloe Brew,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Women",NA
1501733,Kate Haines,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Women",NA
1501734,Alana Sherman,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Pairs, Women",NA
1501736,Hermijntje Drenth,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Women",NA
1501737,Tinka Offereins,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Women",NA
1501738,Benthe Boonstra,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Women",NA
1501740,Esmé Booth,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Women",NA
1501741,Sam Redgrave,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Women",NA
1501742,Rebecca Shorten,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Women",NA
1501744,Phoebe Spoors,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Women",NA
1501745,Davina Waddy,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Women",NA
1501746,Kerri Williams,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Women",NA
1501748,Maria Lehaci,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Women",NA
1501749,Magdalena Rusu,F,NA,175.0,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Women",NA
1501750,Amalia Bereș,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Women",NA
1501752,Kelsey Reelick,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Women",NA
1501753,Daisy Mazzio-Manson,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Women",NA
1501754,Kate Knifton,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Women",NA
1501756,Liu Xiaoxin,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Women",NA
1501757,Wang Zifeng,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Women",NA
1501758,Xu Xingye,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Women",NA
1501760,Eimear Lambe,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Women",NA
1501761,Natalie Long,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Women",NA
1501762,Emily Hegarty,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Women",NA
1501764,Frida Sanggaard Nielsen,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Women",NA
1501765,Marie Skytte Hauberg Johannesen,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Women",NA
1501766,Julie Poulsen,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Women",NA
1501768,Jean Mitchell,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Women",NA
1501769,Lily Alton-Triggs,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Women",NA
1501770,Molly Goodman,F,NA,183.0,80.0,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Coxless Fours, Women",NA
1501772,Hannah Scott,F,NA,182.0,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Women",NA
1501773,Lola Anderson,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Women",NA
1501774,Georgie Brayshaw,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Women",NA
1501776,Bente Paulis,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Women",NA
1501777,Roos de Jong,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Women",NA
1501778,Tessa Dullemans,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Women",NA
1501780,Tabea Schendekehl,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Women",NA
1501781,Leonie Menzel,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Women",NA
1501782,Pia Greiten,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Women",NA
1501784,Célia Dupré,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Women",NA
1501785,Pascale Walker,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Women",NA
1501786,Lisa Lötscher,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Women",NA
1501788,Kateryna Dudchenko,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Women",NA
1501789,Daryna Verkhohliad,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Women",NA
1501790,Anastasiya Kozhenkova,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Women",NA
1501792,Zhang Ling,F,NA,172.0,51.0,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Women",NA
1501793,Lü Yang,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Women",NA
1501794,Cui Xiaotong,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Women",NA
1501796,Emanuela Ioana Ciotău,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Women",NA
1501797,Alexandra Ungureanu,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Women",NA
1501798,Patricia Cireș,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Women",NA
1501800,Rowena Meredith,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Women",NA
1501801,Laura Gourley,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Women",NA
1501802,Caitlin Cronin,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Women",NA
1501804,Emily Delleman,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Women",NA
1501805,Teal Cohen,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Women",NA
1501806,Lauren O'Connor,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Quadruple Sculls, Women",NA
1501808,Roxana Anghel,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501809,Ancuța Bodnar,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501810,Maria Lehaci,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501811,Adriana Adam,F,NA,185.0,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501812,Amalia Bereș,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501813,Ioana Vrînceanu,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501814,Simona Radiș,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501815,Victoria-Ștefania Petreanu,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501817,Caileigh Filmer,F,NA,169.0,76.0,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501818,Maya Meschkuleit,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501819,Kasia Gruchalla-Wesierski,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501820,Avalon Wasteneys,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501821,Sydney Payne,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501822,Kristina Walker,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501823,Abby Dent,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501824,Kristen Kit,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501826,Rowan McKellar,F,NA,183.0,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501827,Holly Dunford,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501828,Emily Ford,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501829,Lauren Irwin,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501830,Eve Stewart,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501831,Hattie Taylor,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501832,Annie Campbell-Orde,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501833,Henry Fieldman,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501835,Lucy Stephan,F,NA,174.0,66.0,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501836,Bronwyn Cox,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501837,Georgie Rowe,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501838,Jacqui Swick,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501839,Giorgia Patten,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501840,Sarah Hawe,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501841,Paige Barr,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501842,Hayley Verbunt,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501844,Margaret Hedeman,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501845,Maddie Wanamaker,F,NA,180.0,75.0,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501846,Regina Salmons,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501847,Meghan Musnicki,F,NA,183.0,73.0,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501848,Claire Collins,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501849,Olivia Coffey,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501850,Charlotte Buck,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501851,Nina Castagna,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501853,Linda De Filippis,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501854,Alice Gnatta,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501855,Aisha Rocek,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501856,Elisa Mondelli,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501857,Silvia Terrazzi,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501858,Alice Codato,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501859,Veronica Bumbaca,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501860,Emanuele Capponi,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501862,Caroline Munch,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501863,Clara Hornnæss,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501864,Sára Maria Johansen,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501865,Frida Werner Foldager,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501866,Karen Mortensen,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501867,Sofie Vikkelsø,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501868,Nikoline Laidlaw,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501869,Sophie Østergaard,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Eights, Women",NA
1501870,Emily Craig,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Women",NA
1501871,Imogen Grant,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Women",NA
1501872,Gianina van Groningen,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Women",NA
1501873,Ionela Lehaci-Cozmiuc,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Women",NA
1501874,Milena Kontou,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Women",NA
1501875,Zoí Fitsiou,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Women",NA
1501876,Shannon Cox,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Women",NA
1501877,Jackie Kiddle,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Women",NA
1501878,Aoife Casey,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Women",NA
1501879,Margaret Cremen,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Women",NA
1501880,Molly Reckford,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Women",NA
1501881,Michelle Sechser,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Women",NA
1501882,Laura Tarantola,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Women",NA
1501883,Claire Bové,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Women",NA
1501884,Jill Moffatt,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Women",NA
1501885,Jennifer Casson,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Women",NA
1501886,Martyna Radosz,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Women",NA
1501887,Katarzyna Wełna,F,NA,NA,NA,NA,NA,2024 Summer,2024,Summer,Paris,Rowing,"Rowing Lightweight Double Sculls, Women",NA
